usuario_id,contenido_id,tipo_contenido,fecha_comentario,tipo,editado
826,428,Post,2024-06-25,"['Texto', 'Sticker', 'Emoji']",True
434,1052,Post,2024-02-19,"['Emoji', 'Texto', 'Sticker']",True
1166,659,Post,2020-06-08,"['Emoji', 'Texto']",True
1378,428,Post,2022-03-08,['Emoji'],False
1085,880,Post,2022-01-30,['Texto'],False
291,269,Post,2020-02-28,['Sticker'],True
296,856,Post,2021-07-14,"['Texto', 'Emoji']",True
530,563,Post,2022-07-03,['Texto'],True
744,781,Post,2023-08-23,"['Sticker', 'Emoji']",False
863,26,Post,2024-04-08,"['Sticker', 'Texto', 'Emoji']",False
255,996,Post,2024-03-28,"['Texto', 'Sticker']",True
256,58,Post,2023-09-19,"['Sticker', 'Texto', 'Emoji']",True
510,206,Post,2023-09-22,"['Emoji', 'Sticker']",False
799,885,Post,2024-11-11,"['Texto', 'Emoji', 'Sticker']",False
598,1146,Post,2024-11-15,"['Texto', 'Emoji']",False
869,875,Post,2023-12-11,['Texto'],False
1007,770,Post,2020-03-13,"['Emoji', 'Sticker', 'Texto']",False
872,619,Post,2023-10-08,"['Emoji', 'Texto']",False
753,83,Post,2022-08-26,['Emoji'],True
969,932,Post,2020-11-30,"['Sticker', 'Emoji', 'Texto']",True
681,596,Post,2020-08-19,"['Sticker', 'Emoji']",True
604,604,Post,2024-06-22,"['Emoji', 'Texto']",True
98,224,Post,2020-08-10,['Sticker'],False
1048,507,Post,2020-09-19,"['Texto', 'Emoji']",True
994,265,Post,2020-03-20,"['Sticker', 'Texto', 'Emoji']",False
860,751,Post,2024-02-24,['Sticker'],True
137,1009,Post,2021-06-24,"['Texto', 'Sticker', 'Emoji']",True
775,1014,Post,2024-12-11,"['Emoji', 'Texto']",True
98,298,Post,2023-11-05,"['Emoji', 'Texto', 'Sticker']",True
550,391,Post,2024-05-14,['Texto'],False
950,1157,Post,2021-08-10,['Emoji'],True
1305,189,Post,2021-08-25,['Texto'],False
400,370,Post,2022-07-26,['Emoji'],False
128,1168,Post,2024-08-20,"['Sticker', 'Emoji', 'Texto']",True
880,331,Post,2023-01-13,"['Texto', 'Emoji']",True
787,410,Post,2023-02-21,['Emoji'],False
584,565,Post,2021-02-18,"['Emoji', 'Texto', 'Sticker']",False
922,782,Post,2023-01-21,"['Emoji', 'Sticker']",True
1304,68,Post,2023-12-18,"['Emoji', 'Sticker', 'Texto']",True
818,713,Post,2020-06-16,['Texto'],False
654,513,Post,2021-11-16,"['Texto', 'Sticker']",True
559,337,Post,2022-05-08,"['Texto', 'Sticker', 'Emoji']",False
296,483,Post,2021-11-17,"['Sticker', 'Emoji', 'Texto']",True
56,13,Post,2022-07-24,"['Emoji', 'Sticker', 'Texto']",False
115,834,Post,2025-01-11,"['Emoji', 'Texto', 'Sticker']",False
817,492,Post,2020-12-10,"['Texto', 'Emoji', 'Sticker']",True
664,609,Post,2023-11-21,"['Texto', 'Emoji', 'Sticker']",True
805,317,Post,2020-10-21,['Texto'],False
846,115,Post,2020-07-30,['Emoji'],True
1291,1021,Post,2020-08-08,['Sticker'],True
963,487,Post,2022-02-19,"['Sticker', 'Texto']",True
186,890,Post,2023-01-25,"['Emoji', 'Sticker', 'Texto']",True
920,29,Post,2024-05-04,"['Sticker', 'Emoji']",True
91,690,Post,2020-07-01,"['Emoji', 'Texto']",True
1196,1187,Post,2022-12-31,"['Emoji', 'Texto']",False
550,139,Post,2024-09-10,"['Emoji', 'Sticker', 'Texto']",False
1265,90,Post,2022-01-31,['Emoji'],False
1249,1150,Post,2022-01-07,['Sticker'],True
286,665,Post,2022-10-10,"['Sticker', 'Emoji']",False
220,535,Post,2022-07-17,"['Sticker', 'Texto', 'Emoji']",False
787,52,Post,2022-03-26,['Sticker'],True
545,28,Post,2024-04-20,"['Emoji', 'Texto', 'Sticker']",True
853,1159,Post,2022-07-28,['Texto'],True
405,509,Post,2024-04-29,"['Texto', 'Sticker']",False
354,1094,Post,2023-05-05,['Sticker'],True
387,365,Post,2020-08-26,"['Sticker', 'Emoji', 'Texto']",False
767,1046,Post,2023-10-22,['Sticker'],False
1199,560,Post,2021-12-03,"['Texto', 'Sticker']",True
1302,1033,Post,2023-07-29,"['Emoji', 'Texto']",False
1254,224,Post,2024-11-26,"['Sticker', 'Emoji']",False
1335,38,Post,2023-01-08,"['Sticker', 'Emoji', 'Texto']",False
1340,60,Post,2021-12-05,"['Texto', 'Emoji']",True
705,901,Post,2024-12-12,['Sticker'],True
319,1088,Post,2021-09-19,"['Texto', 'Emoji', 'Sticker']",False
138,640,Post,2024-06-20,"['Texto', 'Sticker']",False
716,804,Post,2023-07-19,"['Texto', 'Emoji']",True
374,232,Post,2021-11-23,"['Emoji', 'Sticker', 'Texto']",False
622,912,Post,2023-05-08,['Emoji'],False
1413,1141,Post,2025-02-08,"['Emoji', 'Texto']",True
827,699,Post,2022-02-17,"['Texto', 'Emoji']",False
894,844,Post,2022-04-18,['Sticker'],False
1192,711,Post,2020-10-31,['Texto'],False
137,865,Post,2020-09-11,['Emoji'],True
359,783,Post,2023-04-01,['Sticker'],True
312,1077,Post,2021-04-26,"['Sticker', 'Emoji', 'Texto']",False
1201,997,Post,2023-03-08,"['Sticker', 'Texto', 'Emoji']",False
1081,151,Post,2023-09-18,"['Sticker', 'Texto', 'Emoji']",False
771,476,Post,2022-06-10,"['Emoji', 'Texto']",True
1307,275,Post,2021-01-05,"['Texto', 'Emoji']",False
209,547,Post,2023-07-20,['Texto'],True
224,370,Post,2023-03-01,"['Texto', 'Sticker', 'Emoji']",True
1195,402,Post,2020-07-27,"['Emoji', 'Texto']",False
1291,431,Post,2023-10-28,['Texto'],False
1199,523,Post,2022-09-05,"['Texto', 'Sticker']",True
1474,1047,Post,2021-12-14,['Emoji'],False
263,223,Post,2022-02-01,"['Emoji', 'Texto', 'Sticker']",True
275,341,Post,2020-05-16,"['Texto', 'Emoji', 'Sticker']",False
380,461,Post,2023-02-02,['Texto'],False
637,990,Post,2022-08-30,"['Emoji', 'Sticker', 'Texto']",False
1278,1171,Post,2020-09-02,"['Emoji', 'Texto', 'Sticker']",True
36,776,Post,2023-08-04,"['Texto', 'Sticker', 'Emoji']",False
635,501,Post,2024-12-31,"['Texto', 'Sticker', 'Emoji']",True
267,1155,Post,2023-10-10,['Emoji'],False
1426,1069,Post,2023-04-19,"['Sticker', 'Texto', 'Emoji']",True
898,600,Post,2021-01-01,"['Texto', 'Sticker', 'Emoji']",False
576,366,Post,2022-07-02,"['Texto', 'Emoji']",True
1198,342,Post,2024-07-02,['Texto'],False
125,857,Post,2021-05-08,"['Emoji', 'Texto', 'Sticker']",True
557,115,Post,2023-06-06,['Texto'],False
354,1045,Post,2024-11-24,['Texto'],False
1108,71,Post,2021-08-27,"['Texto', 'Emoji']",True
1177,950,Post,2024-01-13,"['Emoji', 'Texto']",False
1006,308,Post,2021-05-09,['Emoji'],True
883,859,Post,2023-01-14,"['Emoji', 'Texto']",False
872,741,Post,2023-08-11,"['Texto', 'Sticker']",True
103,308,Post,2022-04-01,"['Emoji', 'Sticker']",True
844,141,Post,2022-04-05,"['Texto', 'Sticker']",False
651,480,Post,2020-06-19,"['Emoji', 'Sticker', 'Texto']",True
1391,192,Post,2020-09-07,"['Emoji', 'Sticker', 'Texto']",True
1106,834,Post,2025-02-04,"['Emoji', 'Texto', 'Sticker']",True
1336,237,Post,2021-05-30,"['Sticker', 'Texto', 'Emoji']",True
52,605,Post,2021-06-21,"['Sticker', 'Texto', 'Emoji']",False
846,1130,Post,2022-07-10,"['Sticker', 'Emoji', 'Texto']",False
842,256,Post,2020-10-08,['Emoji'],False
949,75,Post,2020-12-05,"['Texto', 'Emoji', 'Sticker']",True
123,974,Post,2024-03-09,['Sticker'],False
823,659,Post,2024-03-07,"['Emoji', 'Sticker']",True
1247,689,Post,2021-02-27,"['Sticker', 'Texto']",True
391,544,Post,2023-04-13,['Emoji'],True
1120,857,Post,2023-02-23,"['Texto', 'Sticker']",False
1017,472,Post,2021-10-14,"['Sticker', 'Texto', 'Emoji']",True
706,59,Post,2023-10-20,"['Texto', 'Sticker']",True
248,321,Post,2024-04-29,['Emoji'],False
153,96,Post,2022-03-19,['Emoji'],True
358,1080,Post,2021-02-09,['Emoji'],False
1071,886,Post,2024-04-07,['Texto'],True
199,1,Post,2022-08-18,['Sticker'],True
932,953,Post,2021-06-27,"['Texto', 'Emoji', 'Sticker']",True
119,520,Post,2020-09-18,"['Sticker', 'Texto', 'Emoji']",False
1248,772,Post,2021-01-14,['Emoji'],False
660,512,Post,2023-01-24,"['Emoji', 'Sticker']",False
1120,233,Post,2021-04-11,"['Sticker', 'Emoji', 'Texto']",True
1480,97,Post,2021-01-08,['Texto'],False
478,801,Post,2025-02-01,['Sticker'],False
980,74,Post,2021-07-03,"['Texto', 'Sticker', 'Emoji']",True
1497,933,Post,2023-11-03,"['Emoji', 'Texto']",True
875,1079,Post,2022-03-04,['Sticker'],True
596,621,Post,2023-09-22,"['Sticker', 'Emoji']",False
918,718,Post,2020-03-19,['Texto'],True
90,279,Post,2025-01-25,"['Sticker', 'Emoji']",False
375,972,Post,2025-02-24,"['Sticker', 'Texto']",False
1072,129,Post,2024-05-13,['Sticker'],False
270,201,Post,2020-06-27,"['Sticker', 'Emoji', 'Texto']",False
1163,513,Post,2024-02-25,"['Sticker', 'Emoji']",True
135,684,Post,2021-10-08,"['Emoji', 'Sticker', 'Texto']",False
1184,352,Post,2023-04-23,"['Texto', 'Sticker']",False
678,347,Post,2023-04-01,"['Texto', 'Emoji', 'Sticker']",True
284,386,Post,2021-01-02,['Emoji'],True
280,332,Post,2022-02-17,"['Emoji', 'Sticker', 'Texto']",False
216,641,Post,2020-12-13,['Texto'],True
305,506,Post,2020-05-09,"['Sticker', 'Texto', 'Emoji']",True
1378,115,Post,2022-03-14,['Emoji'],False
83,249,Post,2024-12-27,"['Sticker', 'Emoji']",True
1162,359,Post,2024-09-25,"['Texto', 'Emoji', 'Sticker']",False
199,230,Post,2023-10-18,['Emoji'],False
1434,925,Post,2024-10-03,['Emoji'],True
607,131,Post,2024-07-30,['Sticker'],True
612,937,Post,2023-10-22,"['Emoji', 'Sticker', 'Texto']",False
293,967,Post,2021-10-22,"['Emoji', 'Sticker']",False
1243,428,Post,2022-12-26,['Emoji'],False
301,242,Post,2022-08-30,"['Sticker', 'Texto', 'Emoji']",True
991,58,Post,2021-01-02,"['Texto', 'Sticker', 'Emoji']",False
596,364,Post,2021-05-08,"['Sticker', 'Texto', 'Emoji']",False
1355,906,Post,2022-01-25,"['Texto', 'Sticker']",False
396,199,Post,2020-03-26,['Texto'],True
750,591,Post,2024-03-03,"['Emoji', 'Texto', 'Sticker']",False
963,562,Post,2023-03-07,"['Sticker', 'Emoji']",False
460,246,Post,2023-05-17,['Texto'],True
766,791,Post,2023-12-22,['Texto'],False
1025,381,Post,2022-09-20,['Texto'],True
1276,71,Post,2022-10-24,"['Sticker', 'Emoji', 'Texto']",False
791,906,Post,2022-04-10,"['Texto', 'Sticker']",True
590,1083,Post,2024-02-11,['Emoji'],True
1053,979,Post,2024-04-25,"['Emoji', 'Sticker', 'Texto']",False
1239,46,Post,2020-06-17,"['Sticker', 'Texto', 'Emoji']",True
1004,926,Post,2023-07-08,"['Texto', 'Emoji', 'Sticker']",True
1011,659,Post,2022-04-23,"['Texto', 'Sticker', 'Emoji']",False
170,490,Post,2021-06-23,['Texto'],False
117,815,Post,2021-04-25,['Texto'],True
398,794,Post,2023-04-11,['Emoji'],True
1316,1191,Post,2023-09-02,"['Emoji', 'Texto']",True
169,435,Post,2021-12-04,['Sticker'],True
862,794,Post,2024-06-23,['Emoji'],False
938,225,Post,2023-04-01,"['Sticker', 'Emoji', 'Texto']",True
780,355,Post,2020-09-24,"['Sticker', 'Emoji']",True
555,132,Post,2023-11-07,"['Emoji', 'Texto']",False
1360,745,Post,2020-05-24,"['Sticker', 'Texto', 'Emoji']",False
441,331,Post,2021-11-03,['Texto'],False
150,288,Post,2021-01-31,['Sticker'],True
1272,910,Post,2021-06-19,"['Texto', 'Sticker', 'Emoji']",False
449,224,Post,2020-09-10,"['Sticker', 'Texto']",False
1163,307,Post,2020-11-04,"['Sticker', 'Texto', 'Emoji']",False
1065,849,Post,2022-09-14,"['Texto', 'Sticker', 'Emoji']",True
664,615,Post,2022-05-28,"['Sticker', 'Texto', 'Emoji']",True
836,217,Post,2021-04-12,['Emoji'],False
1050,976,Post,2021-10-14,['Sticker'],True
218,554,Post,2024-10-03,"['Emoji', 'Sticker']",False
208,752,Post,2020-10-27,"['Emoji', 'Texto', 'Sticker']",True
1494,298,Post,2022-10-21,"['Sticker', 'Texto', 'Emoji']",True
1211,1007,Post,2022-12-21,"['Emoji', 'Texto', 'Sticker']",False
545,326,Post,2022-07-02,['Sticker'],True
166,274,Post,2020-08-20,"['Sticker', 'Texto', 'Emoji']",True
1483,277,Post,2022-03-27,"['Emoji', 'Texto', 'Sticker']",False
646,774,Post,2021-04-29,"['Sticker', 'Texto', 'Emoji']",False
877,957,Post,2024-03-17,['Texto'],False
629,332,Post,2022-06-19,"['Emoji', 'Sticker']",False
907,434,Post,2021-01-09,['Texto'],False
273,414,Post,2023-01-25,"['Emoji', 'Texto']",False
1383,549,Post,2022-04-27,['Sticker'],True
938,149,Post,2023-11-02,"['Emoji', 'Sticker', 'Texto']",False
821,893,Post,2022-04-16,"['Sticker', 'Emoji']",False
58,646,Post,2021-09-16,"['Sticker', 'Texto']",True
164,48,Post,2021-06-22,"['Sticker', 'Emoji']",True
1484,315,Post,2023-04-01,"['Emoji', 'Sticker', 'Texto']",False
684,241,Post,2023-04-19,['Emoji'],False
842,14,Post,2024-12-26,"['Emoji', 'Texto', 'Sticker']",False
1066,30,Post,2021-05-03,"['Emoji', 'Texto']",True
879,694,Post,2021-04-24,"['Emoji', 'Sticker', 'Texto']",True
1314,818,Post,2024-05-26,['Emoji'],True
881,352,Post,2020-10-12,['Sticker'],False
45,687,Post,2021-09-17,"['Emoji', 'Sticker', 'Texto']",True
379,859,Post,2020-03-26,['Texto'],False
1148,562,Post,2024-02-26,"['Emoji', 'Texto']",False
114,770,Post,2022-09-23,"['Emoji', 'Texto', 'Sticker']",False
1219,531,Post,2022-06-28,"['Sticker', 'Emoji', 'Texto']",True
438,38,Post,2020-10-25,"['Emoji', 'Texto']",True
673,772,Post,2021-01-18,"['Texto', 'Emoji']",False
922,626,Post,2022-08-26,['Sticker'],False
1015,652,Post,2024-07-23,"['Texto', 'Sticker', 'Emoji']",False
1438,560,Post,2023-06-05,['Sticker'],False
35,930,Post,2021-07-18,"['Sticker', 'Emoji']",False
628,1184,Post,2024-04-17,"['Emoji', 'Texto']",True
197,623,Post,2024-06-23,"['Texto', 'Sticker', 'Emoji']",True
565,127,Post,2021-10-05,"['Texto', 'Sticker']",False
596,663,Post,2021-04-08,['Emoji'],True
1459,873,Post,2024-06-10,['Texto'],True
1451,283,Post,2022-08-01,['Sticker'],False
1458,865,Post,2022-11-25,"['Emoji', 'Texto']",False
769,276,Post,2021-10-15,"['Texto', 'Sticker']",True
950,1113,Post,2024-07-31,"['Texto', 'Sticker', 'Emoji']",False
739,1144,Post,2021-02-18,"['Texto', 'Sticker']",False
1256,312,Post,2021-07-24,"['Texto', 'Emoji', 'Sticker']",False
1103,951,Post,2025-01-07,"['Sticker', 'Emoji']",True
350,356,Post,2021-03-19,"['Emoji', 'Sticker', 'Texto']",False
25,514,Post,2023-11-05,"['Sticker', 'Emoji']",True
1104,793,Post,2023-11-05,"['Sticker', 'Texto', 'Emoji']",True
521,76,Post,2020-08-21,"['Texto', 'Sticker', 'Emoji']",True
651,671,Post,2022-06-12,"['Sticker', 'Texto', 'Emoji']",True
957,65,Post,2020-04-03,"['Texto', 'Emoji', 'Sticker']",True
1444,131,Post,2020-05-21,['Sticker'],False
470,687,Post,2025-01-30,['Emoji'],True
1474,591,Post,2024-11-22,['Texto'],False
849,826,Post,2025-02-14,"['Texto', 'Emoji', 'Sticker']",False
803,845,Post,2022-01-25,['Emoji'],True
1451,312,Post,2023-10-02,"['Emoji', 'Sticker', 'Texto']",True
144,158,Post,2024-10-05,"['Texto', 'Emoji', 'Sticker']",True
735,70,Post,2023-12-22,['Sticker'],True
687,757,Post,2020-07-05,"['Emoji', 'Texto']",False
1416,914,Post,2020-09-18,"['Texto', 'Sticker', 'Emoji']",True
639,733,Post,2024-02-25,['Emoji'],False
833,595,Post,2021-05-21,"['Sticker', 'Texto', 'Emoji']",False
1279,657,Post,2020-10-19,['Sticker'],True
687,224,Post,2023-04-13,"['Emoji', 'Sticker', 'Texto']",False
567,193,Post,2020-11-21,['Sticker'],True
1146,220,Post,2024-09-08,['Texto'],True
428,160,Post,2022-05-26,"['Sticker', 'Emoji']",True
851,867,Post,2024-02-13,"['Texto', 'Emoji', 'Sticker']",False
549,1116,Post,2022-07-24,"['Emoji', 'Sticker']",False
378,844,Post,2022-05-10,"['Sticker', 'Texto']",True
710,841,Post,2020-07-04,['Emoji'],False
582,395,Post,2020-09-05,['Emoji'],True
1456,1109,Post,2020-08-31,['Emoji'],True
873,89,Post,2022-11-09,"['Emoji', 'Sticker', 'Texto']",True
1158,669,Post,2022-04-23,"['Emoji', 'Sticker', 'Texto']",True
783,191,Post,2022-04-12,"['Texto', 'Emoji']",True
417,1016,Post,2020-12-02,"['Emoji', 'Texto']",True
308,19,Post,2021-07-12,"['Sticker', 'Emoji', 'Texto']",True
1421,1017,Post,2021-03-26,"['Emoji', 'Sticker']",False
191,742,Post,2021-07-17,"['Sticker', 'Emoji']",True
1414,386,Post,2023-09-15,"['Emoji', 'Sticker', 'Texto']",False
633,837,Post,2022-09-12,"['Emoji', 'Texto', 'Sticker']",False
936,1045,Post,2025-02-10,"['Emoji', 'Texto']",False
246,1128,Post,2021-09-25,['Emoji'],False
1222,126,Post,2022-01-14,"['Sticker', 'Texto']",True
263,799,Post,2021-06-23,"['Texto', 'Sticker']",True
113,477,Post,2023-12-01,['Sticker'],True
52,1043,Post,2021-07-23,"['Texto', 'Emoji']",True
2,333,Post,2022-09-05,"['Sticker', 'Emoji']",False
858,861,Post,2022-10-10,"['Emoji', 'Sticker', 'Texto']",False
602,184,Post,2023-03-17,['Emoji'],True
1276,136,Post,2020-06-11,['Sticker'],True
1154,889,Post,2022-01-14,"['Texto', 'Emoji']",False
1080,694,Post,2024-06-08,"['Texto', 'Sticker']",False
74,416,Post,2025-01-25,"['Texto', 'Sticker']",True
900,158,Post,2021-12-05,"['Texto', 'Emoji', 'Sticker']",False
1009,84,Post,2022-09-29,"['Emoji', 'Texto']",True
1327,631,Post,2024-03-31,"['Sticker', 'Texto', 'Emoji']",False
1005,768,Post,2023-10-06,['Sticker'],True
824,1144,Post,2022-07-14,"['Texto', 'Emoji']",False
1478,420,Post,2025-02-15,"['Emoji', 'Texto']",False
1381,164,Post,2022-11-18,['Sticker'],True
730,858,Post,2021-09-17,"['Texto', 'Sticker']",False
101,884,Post,2021-09-30,"['Texto', 'Emoji']",True
708,605,Post,2021-06-09,['Emoji'],False
1168,872,Post,2022-11-13,"['Texto', 'Sticker']",True
789,1143,Post,2021-11-06,['Sticker'],True
695,833,Post,2024-03-05,['Emoji'],True
76,128,Post,2024-03-12,"['Emoji', 'Texto', 'Sticker']",False
149,188,Post,2022-09-02,"['Sticker', 'Texto']",False
721,394,Post,2021-09-09,"['Sticker', 'Texto']",True
1450,991,Post,2021-06-29,"['Texto', 'Emoji']",True
701,271,Post,2023-08-26,['Emoji'],True
888,487,Post,2023-11-30,"['Texto', 'Sticker']",True
963,390,Post,2020-09-09,"['Emoji', 'Sticker', 'Texto']",True
477,192,Post,2023-05-22,['Texto'],False
1109,1066,Post,2022-08-08,"['Texto', 'Sticker']",False
206,289,Post,2024-10-25,['Texto'],False
729,776,Post,2022-04-29,"['Sticker', 'Emoji']",True
954,1003,Post,2022-03-16,['Emoji'],False
520,319,Post,2023-01-29,['Sticker'],False
427,1041,Post,2021-03-10,"['Texto', 'Sticker']",True
407,225,Post,2022-08-04,['Texto'],True
615,543,Post,2023-03-18,['Emoji'],True
1109,162,Post,2022-08-04,"['Sticker', 'Emoji']",True
502,283,Post,2023-08-06,"['Emoji', 'Sticker']",True
702,522,Post,2021-04-18,"['Sticker', 'Texto']",True
746,758,Post,2023-06-21,"['Texto', 'Emoji', 'Sticker']",True
1278,376,Post,2020-06-29,"['Texto', 'Sticker', 'Emoji']",False
161,217,Post,2022-11-25,"['Emoji', 'Sticker']",True
1246,998,Post,2023-01-26,"['Texto', 'Emoji', 'Sticker']",False
395,1067,Post,2022-02-05,['Texto'],True
1286,889,Post,2024-06-07,"['Texto', 'Sticker']",True
1410,57,Post,2023-03-30,"['Emoji', 'Texto', 'Sticker']",False
86,136,Post,2023-03-04,"['Texto', 'Emoji']",False
1422,178,Post,2023-02-16,"['Sticker', 'Emoji', 'Texto']",False
86,128,Post,2024-10-04,['Sticker'],False
1408,512,Post,2024-05-28,"['Texto', 'Emoji', 'Sticker']",True
1460,855,Post,2023-01-11,"['Emoji', 'Texto']",True
319,906,Post,2025-01-05,['Sticker'],False
1405,736,Post,2020-12-27,['Texto'],True
624,986,Post,2024-08-27,"['Emoji', 'Sticker']",False
376,385,Post,2024-12-20,['Sticker'],True
1492,969,Post,2020-09-06,"['Emoji', 'Sticker']",True
323,843,Post,2022-01-08,"['Texto', 'Sticker']",False
1124,524,Post,2022-06-07,['Sticker'],True
588,736,Post,2024-03-01,"['Emoji', 'Sticker']",True
799,82,Post,2024-01-22,"['Sticker', 'Texto']",False
728,717,Post,2022-04-19,"['Emoji', 'Sticker', 'Texto']",True
451,549,Post,2022-06-24,"['Sticker', 'Emoji']",False
1264,1183,Post,2025-01-23,"['Emoji', 'Sticker']",True
1443,215,Post,2023-02-15,['Texto'],True
112,1092,Post,2024-11-14,['Texto'],True
382,215,Post,2022-12-30,"['Texto', 'Sticker']",False
286,731,Post,2021-12-14,['Emoji'],False
424,205,Post,2021-01-16,"['Texto', 'Emoji', 'Sticker']",True
193,294,Post,2021-03-16,"['Sticker', 'Texto']",True
4,114,Post,2020-10-01,"['Sticker', 'Emoji']",True
20,730,Post,2022-01-19,"['Emoji', 'Sticker']",True
562,504,Post,2020-08-13,"['Texto', 'Emoji', 'Sticker']",False
841,678,Post,2024-09-07,"['Emoji', 'Texto', 'Sticker']",True
1275,509,Post,2021-12-02,"['Texto', 'Emoji']",True
494,432,Post,2021-05-21,"['Sticker', 'Emoji']",False
548,1163,Post,2020-11-06,"['Sticker', 'Emoji', 'Texto']",True
31,743,Post,2021-09-26,"['Emoji', 'Sticker']",True
958,435,Post,2021-01-16,['Sticker'],False
1232,180,Post,2023-10-13,"['Texto', 'Emoji']",False
977,340,Post,2021-01-05,"['Emoji', 'Texto']",False
382,431,Post,2024-01-01,['Texto'],False
856,300,Post,2023-09-21,"['Texto', 'Sticker']",True
998,24,Post,2021-05-04,['Texto'],True
26,1127,Post,2023-03-09,"['Texto', 'Sticker']",False
1063,1049,Post,2020-12-06,['Texto'],True
981,261,Post,2025-01-15,"['Sticker', 'Emoji', 'Texto']",True
1014,1053,Post,2024-01-11,"['Emoji', 'Sticker']",False
421,560,Post,2021-11-29,['Sticker'],True
1107,811,Post,2021-01-01,"['Emoji', 'Sticker']",False
934,25,Post,2020-05-29,"['Texto', 'Sticker', 'Emoji']",False
1159,830,Post,2021-05-30,"['Texto', 'Emoji']",True
838,908,Post,2024-07-21,['Emoji'],False
1402,828,Post,2022-04-08,"['Sticker', 'Texto', 'Emoji']",True
396,690,Post,2022-01-04,"['Emoji', 'Texto']",True
404,557,Post,2020-12-14,"['Emoji', 'Sticker', 'Texto']",True
627,100,Post,2021-05-16,"['Texto', 'Sticker']",True
1279,755,Post,2023-11-14,"['Texto', 'Sticker', 'Emoji']",False
150,556,Post,2022-12-04,"['Sticker', 'Emoji', 'Texto']",False
694,1168,Post,2021-05-09,"['Emoji', 'Sticker', 'Texto']",True
777,1056,Post,2024-05-30,"['Texto', 'Emoji', 'Sticker']",True
41,899,Post,2020-12-18,"['Sticker', 'Emoji', 'Texto']",True
975,728,Post,2020-03-02,"['Texto', 'Sticker']",True
1231,136,Post,2020-08-15,"['Texto', 'Sticker', 'Emoji']",True
658,58,Post,2023-12-08,['Texto'],True
1115,1180,Post,2022-07-25,"['Sticker', 'Texto', 'Emoji']",False
104,358,Post,2024-10-19,"['Emoji', 'Sticker']",True
408,512,Post,2024-10-26,['Texto'],False
1026,429,Post,2024-09-24,"['Sticker', 'Texto', 'Emoji']",True
1447,258,Post,2024-03-24,"['Sticker', 'Emoji', 'Texto']",False
459,788,Post,2020-10-17,['Sticker'],True
495,804,Post,2020-03-26,['Emoji'],True
899,649,Post,2023-03-08,['Sticker'],True
1409,602,Post,2022-04-30,"['Sticker', 'Texto', 'Emoji']",False
1380,708,Post,2024-08-07,['Texto'],True
1199,250,Post,2022-08-20,"['Texto', 'Sticker']",False
411,32,Post,2020-06-20,"['Sticker', 'Emoji']",False
419,1104,Post,2022-06-26,"['Sticker', 'Emoji']",True
125,934,Post,2022-03-31,"['Emoji', 'Texto', 'Sticker']",False
936,527,Post,2024-11-18,"['Texto', 'Sticker', 'Emoji']",False
656,1050,Post,2020-08-08,"['Emoji', 'Texto', 'Sticker']",True
839,297,Post,2020-08-21,"['Texto', 'Sticker']",True
584,244,Post,2024-10-05,"['Sticker', 'Emoji', 'Texto']",True
486,423,Post,2023-05-23,"['Emoji', 'Texto', 'Sticker']",False
1022,368,Post,2023-08-20,"['Texto', 'Emoji', 'Sticker']",False
288,629,Post,2023-08-24,"['Sticker', 'Texto', 'Emoji']",True
1486,733,Post,2022-12-19,['Texto'],True
1001,610,Post,2024-07-26,"['Sticker', 'Texto']",True
1301,17,Post,2020-10-23,['Sticker'],True
1311,42,Post,2022-10-30,"['Sticker', 'Texto']",True
1191,270,Post,2021-12-05,"['Texto', 'Sticker', 'Emoji']",True
422,111,Post,2022-04-06,"['Emoji', 'Texto']",False
136,839,Post,2023-05-15,"['Texto', 'Sticker']",False
207,301,Post,2021-06-23,"['Sticker', 'Emoji', 'Texto']",True
387,389,Post,2021-05-24,['Emoji'],False
60,408,Post,2022-03-17,['Emoji'],True
1391,762,Post,2022-03-15,"['Texto', 'Emoji']",True
598,45,Post,2021-12-12,['Emoji'],True
717,430,Post,2023-06-06,['Emoji'],True
580,114,Post,2022-07-02,['Sticker'],False
148,956,Post,2023-10-22,"['Emoji', 'Texto']",True
1416,1051,Post,2025-01-10,"['Texto', 'Emoji', 'Sticker']",True
565,765,Post,2023-02-15,"['Texto', 'Emoji']",True
1371,175,Post,2022-06-06,"['Sticker', 'Emoji', 'Texto']",False
364,229,Post,2024-12-23,"['Sticker', 'Texto', 'Emoji']",False
744,885,Post,2022-10-18,"['Sticker', 'Texto']",False
869,309,Post,2023-10-26,['Emoji'],False
248,837,Post,2023-03-19,['Sticker'],True
1390,285,Post,2024-12-10,['Sticker'],True
169,47,Post,2021-05-16,"['Emoji', 'Texto']",True
540,142,Post,2020-04-12,['Emoji'],False
580,659,Post,2023-03-28,"['Emoji', 'Texto']",True
51,1173,Post,2022-09-16,"['Texto', 'Emoji']",False
520,736,Post,2024-08-07,['Sticker'],True
1222,630,Post,2024-11-23,"['Sticker', 'Texto']",False
6,312,Post,2024-08-11,['Emoji'],False
1246,1062,Post,2023-03-27,['Texto'],True
348,500,Post,2020-08-03,"['Sticker', 'Emoji', 'Texto']",True
1224,1129,Post,2024-02-17,"['Sticker', 'Texto', 'Emoji']",True
726,136,Post,2021-12-16,"['Texto', 'Emoji']",True
1450,649,Post,2021-06-06,"['Emoji', 'Texto', 'Sticker']",True
