usuario_id,seguido_id,desde,interaccion_frecuencia,razón
201,1489,2022-06-08,Semanal,Interés en su contenido
1139,783,2022-10-22,Diaria,Interés en su contenido
573,988,2021-03-26,Mensual,Interés en su contenido
1363,916,2024-12-21,Diaria,Interés en su contenido
1183,1261,2024-08-11,Diaria,Interés en su contenido
439,1043,2021-11-06,Diaria,Interés en su contenido
425,675,2023-08-17,Diaria,Interés en su contenido
1477,1496,2024-09-05,Mensual,Interés en su contenido
1068,1202,2024-02-17,Mensual,Interés en su contenido
1495,504,2023-08-22,Semanal,Interés en su contenido
1471,1167,2021-02-15,Mensual,Interés en su contenido
631,151,2020-05-01,Diaria,Interés en su contenido
532,942,2024-01-25,Diaria,Interés en su contenido
741,478,2022-10-26,Mensual,Interés en su contenido
903,263,2020-05-09,Semanal,Interés en su contenido
1206,735,2022-11-06,Diaria,Interés en su contenido
838,972,2023-07-09,Semanal,Interés en su contenido
1310,116,2020-10-27,Mensual,Interés en su contenido
1493,453,2020-12-30,Semanal,Interés en su contenido
1347,1496,2023-02-08,Ocasional,Interés en su contenido
1011,17,2023-02-26,Mensual,Interés en su contenido
1046,1059,2023-04-01,Ocasional,Interés en su contenido
1284,1083,2020-12-22,Ocasional,Interés en su contenido
680,779,2020-07-09,Semanal,Interés en su contenido
1215,342,2024-05-08,Mensual,Interés en su contenido
1359,1357,2022-09-12,Semanal,Interés en su contenido
326,1077,2024-10-15,Semanal,Interés en su contenido
1469,1099,2021-03-12,Diaria,Interés en su contenido
227,1080,2024-12-08,Semanal,Interés en su contenido
316,503,2024-08-02,Mensual,Interés en su contenido
430,86,2023-07-27,Ocasional,Interés en su contenido
1045,1054,2023-05-25,Mensual,Interés en su contenido
875,1097,2021-01-15,Mensual,Interés en su contenido
1396,866,2020-11-20,Ocasional,Interés en su contenido
839,1309,2023-04-27,Ocasional,Interés en su contenido
1029,38,2024-11-14,Ocasional,Interés en su contenido
571,664,2024-08-22,Semanal,Interés en su contenido
983,551,2020-05-21,Mensual,Interés en su contenido
1177,667,2020-09-12,Ocasional,Interés en su contenido
686,301,2024-04-21,Diaria,Interés en su contenido
474,732,2020-10-06,Semanal,Interés en su contenido
167,979,2024-06-06,Mensual,Interés en su contenido
706,1401,2023-11-18,Mensual,Interés en su contenido
1229,1288,2021-03-23,Semanal,Interés en su contenido
1031,1434,2024-01-13,Ocasional,Interés en su contenido
563,1101,2020-03-21,Ocasional,Interés en su contenido
567,179,2020-10-29,Diaria,Interés en su contenido
1446,1303,2021-09-26,Mensual,Interés en su contenido
1079,791,2023-09-06,Semanal,Interés en su contenido
878,909,2024-06-19,Mensual,Interés en su contenido
247,1336,2021-12-21,Diaria,Interés en su contenido
1264,1268,2021-02-23,Ocasional,Interés en su contenido
870,527,2023-03-08,Mensual,Interés en su contenido
459,550,2023-08-10,Ocasional,Interés en su contenido
729,652,2021-08-03,Diaria,Interés en su contenido
734,1314,2022-05-16,Ocasional,Interés en su contenido
637,229,2021-09-26,Ocasional,Interés en su contenido
903,1085,2020-08-31,Ocasional,Interés en su contenido
487,1480,2023-06-22,Diaria,Interés en su contenido
103,1159,2020-07-25,Semanal,Interés en su contenido
719,1033,2023-05-03,Semanal,Interés en su contenido
125,226,2020-09-27,Ocasional,Interés en su contenido
393,78,2020-12-21,Diaria,Interés en su contenido
671,1179,2023-08-03,Ocasional,Interés en su contenido
1336,1310,2024-03-31,Semanal,Interés en su contenido
354,576,2023-09-15,Semanal,Interés en su contenido
259,1074,2020-03-29,Mensual,Interés en su contenido
1109,441,2023-01-27,Mensual,Interés en su contenido
1358,1230,2022-05-31,Semanal,Interés en su contenido
983,782,2022-04-02,Ocasional,Interés en su contenido
1134,100,2022-12-28,Mensual,Interés en su contenido
893,1342,2021-06-12,Diaria,Interés en su contenido
170,1298,2023-08-08,Diaria,Interés en su contenido
563,17,2024-11-05,Semanal,Interés en su contenido
403,615,2021-03-21,Diaria,Interés en su contenido
148,684,2020-09-21,Semanal,Interés en su contenido
899,496,2022-09-06,Mensual,Interés en su contenido
1080,818,2023-12-17,Ocasional,Interés en su contenido
996,214,2020-11-11,Mensual,Interés en su contenido
669,535,2025-02-07,Mensual,Interés en su contenido
854,33,2020-02-29,Mensual,Interés en su contenido
502,1200,2021-04-07,Semanal,Interés en su contenido
805,84,2022-04-04,Ocasional,Interés en su contenido
993,548,2021-08-16,Ocasional,Interés en su contenido
1297,1435,2024-05-17,Semanal,Interés en su contenido
1016,279,2021-01-18,Diaria,Interés en su contenido
1289,682,2020-06-04,Semanal,Interés en su contenido
810,1427,2024-03-08,Mensual,Interés en su contenido
1279,1175,2022-04-01,Diaria,Interés en su contenido
220,1228,2021-03-23,Semanal,Interés en su contenido
1456,1087,2023-01-17,Mensual,Interés en su contenido
838,911,2023-12-30,Semanal,Interés en su contenido
1027,747,2023-04-06,Diaria,Interés en su contenido
350,176,2021-05-06,Mensual,Interés en su contenido
658,1480,2021-03-06,Semanal,Interés en su contenido
1141,504,2021-09-10,Diaria,Interés en su contenido
1380,1019,2022-03-12,Ocasional,Interés en su contenido
697,656,2020-06-16,Semanal,Interés en su contenido
183,326,2021-11-17,Ocasional,Interés en su contenido
374,854,2022-09-12,Mensual,Interés en su contenido
446,1244,2024-06-24,Mensual,Interés en su contenido
815,979,2024-12-12,Mensual,Interés en su contenido
591,810,2020-09-03,Diaria,Interés en su contenido
914,1150,2022-11-30,Diaria,Interés en su contenido
985,704,2023-08-21,Diaria,Interés en su contenido
1365,1153,2022-04-16,Diaria,Interés en su contenido
1244,1034,2021-11-21,Diaria,Interés en su contenido
935,990,2020-11-05,Mensual,Interés en su contenido
759,141,2023-12-02,Semanal,Interés en su contenido
1173,1388,2021-04-28,Mensual,Interés en su contenido
613,197,2020-10-27,Mensual,Interés en su contenido
1238,339,2020-08-22,Mensual,Interés en su contenido
422,1377,2022-07-14,Diaria,Interés en su contenido
880,565,2023-07-07,Semanal,Interés en su contenido
1065,1379,2021-12-07,Semanal,Interés en su contenido
1060,1320,2020-09-20,Mensual,Interés en su contenido
1358,1169,2020-10-04,Ocasional,Interés en su contenido
558,902,2024-08-14,Ocasional,Interés en su contenido
890,718,2023-06-10,Ocasional,Interés en su contenido
654,1193,2024-01-09,Diaria,Interés en su contenido
986,39,2020-04-16,Mensual,Interés en su contenido
668,621,2020-09-20,Mensual,Interés en su contenido
1329,1451,2024-12-20,Semanal,Interés en su contenido
1308,627,2024-09-21,Semanal,Interés en su contenido
885,1100,2024-05-12,Ocasional,Interés en su contenido
1347,1009,2024-09-12,Diaria,Interés en su contenido
689,841,2021-12-07,Semanal,Interés en su contenido
289,1487,2023-02-16,Diaria,Interés en su contenido
1193,545,2020-04-28,Diaria,Interés en su contenido
998,830,2022-11-14,Semanal,Interés en su contenido
612,231,2022-09-17,Mensual,Interés en su contenido
432,738,2022-08-31,Ocasional,Interés en su contenido
956,256,2023-03-25,Diaria,Interés en su contenido
1360,98,2021-10-06,Diaria,Interés en su contenido
253,683,2021-01-30,Mensual,Interés en su contenido
947,932,2024-10-22,Semanal,Interés en su contenido
590,1259,2021-01-22,Mensual,Interés en su contenido
493,1359,2022-01-16,Diaria,Interés en su contenido
1351,538,2020-12-17,Ocasional,Interés en su contenido
274,355,2021-06-01,Mensual,Interés en su contenido
749,960,2023-03-17,Mensual,Interés en su contenido
822,522,2022-08-22,Diaria,Interés en su contenido
458,702,2023-12-04,Mensual,Interés en su contenido
1328,1498,2020-03-08,Ocasional,Interés en su contenido
633,196,2025-01-23,Ocasional,Interés en su contenido
1094,674,2025-02-01,Mensual,Interés en su contenido
958,439,2024-05-27,Mensual,Interés en su contenido
311,487,2021-10-17,Semanal,Interés en su contenido
1099,752,2022-05-01,Mensual,Interés en su contenido
716,1132,2021-01-12,Diaria,Interés en su contenido
1381,1193,2022-02-28,Mensual,Interés en su contenido
996,1225,2023-03-13,Mensual,Interés en su contenido
1000,742,2020-05-02,Diaria,Interés en su contenido
1339,838,2023-01-23,Ocasional,Interés en su contenido
91,319,2022-07-09,Mensual,Interés en su contenido
1287,1312,2020-03-16,Diaria,Interés en su contenido
397,841,2023-12-23,Semanal,Interés en su contenido
489,438,2023-08-28,Mensual,Interés en su contenido
910,4,2022-04-25,Mensual,Interés en su contenido
38,953,2024-04-04,Diaria,Interés en su contenido
516,821,2021-01-31,Ocasional,Interés en su contenido
1298,1468,2024-11-20,Diaria,Interés en su contenido
522,1495,2023-06-04,Ocasional,Interés en su contenido
1372,1209,2021-04-04,Ocasional,Interés en su contenido
1476,1421,2025-02-23,Semanal,Interés en su contenido
596,255,2022-06-13,Mensual,Interés en su contenido
1462,655,2021-10-14,Mensual,Interés en su contenido
86,1062,2023-08-19,Semanal,Interés en su contenido
1023,581,2024-10-25,Mensual,Interés en su contenido
1463,825,2021-02-03,Diaria,Interés en su contenido
252,946,2021-10-06,Diaria,Interés en su contenido
392,1247,2020-11-25,Ocasional,Interés en su contenido
207,40,2022-09-01,Diaria,Interés en su contenido
943,713,2022-12-26,Diaria,Interés en su contenido
1350,81,2022-02-21,Diaria,Interés en su contenido
898,73,2022-07-19,Ocasional,Interés en su contenido
943,1174,2024-11-08,Mensual,Interés en su contenido
1177,69,2020-03-22,Ocasional,Interés en su contenido
1113,886,2024-02-20,Semanal,Interés en su contenido
1084,641,2021-04-16,Mensual,Interés en su contenido
1393,201,2020-05-06,Ocasional,Interés en su contenido
1442,320,2023-11-26,Diaria,Interés en su contenido
748,1185,2024-09-04,Semanal,Interés en su contenido
1362,1126,2022-04-13,Ocasional,Interés en su contenido
912,823,2023-02-07,Semanal,Interés en su contenido
723,406,2024-07-23,Ocasional,Interés en su contenido
997,492,2022-07-05,Mensual,Interés en su contenido
1380,730,2022-12-14,Ocasional,Interés en su contenido
94,1002,2024-09-16,Diaria,Interés en su contenido
931,263,2022-09-19,Semanal,Interés en su contenido
1094,1103,2020-08-12,Semanal,Interés en su contenido
554,175,2021-08-28,Semanal,Interés en su contenido
473,708,2021-04-11,Diaria,Interés en su contenido
398,1254,2021-07-12,Diaria,Interés en su contenido
153,558,2023-12-04,Semanal,Interés en su contenido
97,1237,2024-04-07,Ocasional,Interés en su contenido
635,338,2023-05-18,Ocasional,Interés en su contenido
1301,635,2020-03-14,Semanal,Interés en su contenido
886,830,2021-04-03,Semanal,Interés en su contenido
643,983,2020-12-19,Ocasional,Interés en su contenido
905,129,2024-11-12,Mensual,Interés en su contenido
1066,46,2020-08-12,Semanal,Interés en su contenido
1441,1368,2023-10-03,Diaria,Interés en su contenido
1361,106,2023-11-04,Ocasional,Interés en su contenido
1380,1477,2024-04-11,Semanal,Interés en su contenido
746,1288,2021-03-25,Ocasional,Interés en su contenido
748,1149,2023-01-04,Semanal,Interés en su contenido
799,52,2021-08-28,Semanal,Interés en su contenido
702,372,2023-12-21,Ocasional,Interés en su contenido
486,1494,2021-10-14,Ocasional,Interés en su contenido
1211,542,2022-07-26,Diaria,Interés en su contenido
290,1038,2022-04-26,Ocasional,Interés en su contenido
879,1195,2022-06-16,Diaria,Interés en su contenido
182,259,2023-02-20,Semanal,Interés en su contenido
402,341,2021-03-13,Diaria,Interés en su contenido
541,1284,2020-06-23,Semanal,Interés en su contenido
661,326,2023-08-09,Ocasional,Interés en su contenido
170,222,2023-11-24,Ocasional,Interés en su contenido
1315,1120,2024-04-23,Semanal,Interés en su contenido
683,1268,2022-09-06,Mensual,Interés en su contenido
808,653,2021-05-17,Ocasional,Interés en su contenido
541,1289,2020-09-16,Mensual,Interés en su contenido
774,763,2020-03-21,Semanal,Interés en su contenido
371,768,2024-11-20,Mensual,Interés en su contenido
574,587,2021-10-15,Diaria,Interés en su contenido
225,1067,2020-04-12,Diaria,Interés en su contenido
1409,1091,2023-09-10,Mensual,Interés en su contenido
175,438,2021-12-05,Ocasional,Interés en su contenido
922,385,2022-07-04,Diaria,Interés en su contenido
1408,693,2022-08-31,Semanal,Interés en su contenido
119,423,2021-11-08,Diaria,Interés en su contenido
1414,1215,2024-04-27,Semanal,Interés en su contenido
911,1480,2021-01-10,Ocasional,Interés en su contenido
1051,617,2020-04-26,Diaria,Interés en su contenido
1100,573,2024-07-25,Ocasional,Interés en su contenido
165,533,2022-05-01,Ocasional,Interés en su contenido
1374,276,2021-07-29,Semanal,Interés en su contenido
58,153,2022-12-22,Mensual,Interés en su contenido
1356,1070,2023-12-07,Semanal,Interés en su contenido
407,498,2023-02-04,Mensual,Interés en su contenido
547,123,2022-06-12,Diaria,Interés en su contenido
228,379,2021-09-23,Ocasional,Interés en su contenido
347,1110,2022-02-06,Semanal,Interés en su contenido
798,24,2024-01-25,Semanal,Interés en su contenido
4,1041,2022-03-07,Ocasional,Interés en su contenido
809,597,2023-01-09,Ocasional,Interés en su contenido
989,95,2021-12-11,Diaria,Interés en su contenido
864,1355,2022-05-07,Ocasional,Interés en su contenido
892,223,2024-12-17,Semanal,Interés en su contenido
953,773,2024-01-13,Semanal,Interés en su contenido
1237,765,2021-03-22,Diaria,Interés en su contenido
990,863,2022-10-20,Ocasional,Interés en su contenido
1412,135,2024-08-03,Ocasional,Interés en su contenido
380,193,2023-09-21,Ocasional,Interés en su contenido
302,86,2024-07-30,Mensual,Interés en su contenido
1118,1073,2024-06-27,Ocasional,Interés en su contenido
1149,102,2021-10-20,Mensual,Interés en su contenido
211,1027,2021-07-25,Ocasional,Interés en su contenido
1177,456,2021-07-11,Diaria,Interés en su contenido
464,1375,2022-12-24,Semanal,Interés en su contenido
793,610,2022-01-13,Mensual,Interés en su contenido
821,526,2023-01-06,Ocasional,Interés en su contenido
957,612,2020-05-17,Diaria,Interés en su contenido
1206,1256,2021-09-20,Diaria,Interés en su contenido
822,76,2021-09-13,Mensual,Interés en su contenido
1471,1403,2023-12-16,Semanal,Interés en su contenido
1248,1397,2023-12-12,Diaria,Interés en su contenido
793,513,2022-05-18,Diaria,Interés en su contenido
1157,1474,2023-07-08,Ocasional,Interés en su contenido
1322,32,2025-01-29,Semanal,Interés en su contenido
612,268,2020-03-19,Mensual,Interés en su contenido
1356,235,2021-10-15,Ocasional,Interés en su contenido
1399,109,2022-02-09,Diaria,Interés en su contenido
1132,142,2024-07-22,Mensual,Interés en su contenido
1145,1176,2022-04-27,Diaria,Interés en su contenido
385,814,2024-05-04,Semanal,Interés en su contenido
1187,802,2021-02-03,Ocasional,Interés en su contenido
23,947,2022-01-08,Mensual,Interés en su contenido
359,242,2024-03-17,Mensual,Interés en su contenido
506,138,2020-03-26,Semanal,Interés en su contenido
1306,816,2023-01-15,Semanal,Interés en su contenido
699,352,2024-08-22,Ocasional,Interés en su contenido
8,288,2024-05-10,Semanal,Interés en su contenido
232,868,2024-04-30,Diaria,Interés en su contenido
1128,1450,2023-01-01,Ocasional,Interés en su contenido
752,566,2021-05-07,Diaria,Interés en su contenido
290,1236,2021-07-15,Semanal,Interés en su contenido
408,754,2021-09-14,Semanal,Interés en su contenido
1032,611,2020-11-08,Semanal,Interés en su contenido
1398,1273,2021-07-07,Diaria,Interés en su contenido
9,837,2020-07-15,Mensual,Interés en su contenido
919,491,2020-06-09,Mensual,Interés en su contenido
173,984,2022-10-01,Mensual,Interés en su contenido
693,520,2020-04-03,Ocasional,Interés en su contenido
1176,446,2021-06-06,Mensual,Interés en su contenido
251,54,2021-12-24,Semanal,Interés en su contenido
167,624,2022-07-18,Diaria,Interés en su contenido
182,309,2021-04-13,Semanal,Interés en su contenido
388,178,2020-07-21,Mensual,Interés en su contenido
753,1052,2021-10-01,Ocasional,Interés en su contenido
1160,1185,2022-01-28,Diaria,Interés en su contenido
452,695,2024-10-15,Ocasional,Interés en su contenido
205,1010,2024-03-22,Ocasional,Interés en su contenido
167,996,2021-12-11,Diaria,Interés en su contenido
394,67,2024-11-09,Mensual,Interés en su contenido
842,1025,2022-09-20,Ocasional,Interés en su contenido
117,1174,2023-04-29,Mensual,Interés en su contenido
151,266,2021-12-10,Mensual,Interés en su contenido
1431,783,2023-03-17,Diaria,Interés en su contenido
676,191,2020-06-07,Ocasional,Interés en su contenido
519,1108,2020-08-12,Semanal,Interés en su contenido
1300,1293,2021-03-21,Mensual,Interés en su contenido
428,490,2020-12-23,Ocasional,Interés en su contenido
789,1145,2022-10-28,Mensual,Interés en su contenido
237,1142,2023-08-27,Ocasional,Interés en su contenido
827,937,2022-03-12,Ocasional,Interés en su contenido
1367,893,2024-10-09,Diaria,Interés en su contenido
20,795,2021-11-02,Mensual,Interés en su contenido
460,636,2023-07-31,Mensual,Interés en su contenido
1344,1464,2023-05-14,Ocasional,Interés en su contenido
1386,1301,2023-09-08,Semanal,Interés en su contenido
164,1309,2024-12-18,Ocasional,Interés en su contenido
485,92,2022-07-14,Semanal,Interés en su contenido
463,363,2021-10-04,Mensual,Interés en su contenido
1189,861,2023-08-13,Ocasional,Interés en su contenido
683,1024,2023-01-13,Mensual,Interés en su contenido
697,239,2024-06-21,Diaria,Interés en su contenido
619,1112,2023-05-06,Mensual,Interés en su contenido
1093,89,2022-09-28,Mensual,Interés en su contenido
1436,899,2020-10-03,Semanal,Interés en su contenido
240,1109,2025-01-22,Diaria,Interés en su contenido
706,793,2024-03-26,Diaria,Interés en su contenido
699,593,2024-10-05,Semanal,Interés en su contenido
991,106,2022-11-19,Ocasional,Interés en su contenido
1218,1196,2021-02-14,Mensual,Interés en su contenido
1188,1471,2022-01-09,Mensual,Interés en su contenido
978,847,2022-10-14,Diaria,Interés en su contenido
216,221,2022-08-26,Diaria,Interés en su contenido
992,1180,2022-11-01,Ocasional,Interés en su contenido
804,629,2022-11-18,Ocasional,Interés en su contenido
742,594,2022-04-05,Mensual,Interés en su contenido
857,700,2021-07-12,Ocasional,Interés en su contenido
307,1049,2023-06-21,Ocasional,Interés en su contenido
311,341,2024-05-22,Ocasional,Interés en su contenido
1400,1181,2024-05-20,Semanal,Interés en su contenido
607,1039,2021-10-07,Mensual,Interés en su contenido
550,1394,2024-05-02,Diaria,Interés en su contenido
417,1188,2022-11-01,Diaria,Interés en su contenido
1247,1040,2025-02-05,Mensual,Interés en su contenido
1404,779,2022-10-21,Mensual,Interés en su contenido
854,24,2021-06-25,Ocasional,Interés en su contenido
777,1482,2024-10-04,Semanal,Interés en su contenido
1332,1471,2021-12-06,Ocasional,Interés en su contenido
139,448,2020-11-27,Semanal,Interés en su contenido
840,1123,2024-06-08,Ocasional,Interés en su contenido
70,1280,2024-10-10,Ocasional,Interés en su contenido
903,935,2024-08-15,Ocasional,Interés en su contenido
1221,768,2023-07-03,Ocasional,Interés en su contenido
84,1340,2021-01-28,Semanal,Interés en su contenido
1167,1158,2023-07-15,Ocasional,Interés en su contenido
296,771,2023-09-19,Semanal,Interés en su contenido
1018,960,2023-07-22,Semanal,Interés en su contenido
910,143,2022-02-08,Diaria,Interés en su contenido
113,897,2022-03-24,Semanal,Interés en su contenido
733,253,2022-09-13,Semanal,Interés en su contenido
1135,1223,2021-09-22,Ocasional,Interés en su contenido
354,384,2024-07-05,Diaria,Interés en su contenido
834,1106,2020-06-12,Semanal,Interés en su contenido
589,414,2020-11-05,Semanal,Interés en su contenido
475,395,2020-12-24,Semanal,Interés en su contenido
107,294,2023-01-14,Semanal,Interés en su contenido
1264,1208,2022-05-12,Semanal,Interés en su contenido
517,574,2021-02-09,Ocasional,Interés en su contenido
47,822,2023-05-18,Diaria,Interés en su contenido
774,1160,2024-06-30,Mensual,Interés en su contenido
1450,465,2021-08-14,Diaria,Interés en su contenido
817,1254,2022-08-31,Mensual,Interés en su contenido
1341,268,2024-02-07,Semanal,Interés en su contenido
699,897,2024-01-13,Ocasional,Interés en su contenido
662,288,2020-03-14,Mensual,Interés en su contenido
186,280,2023-03-08,Mensual,Interés en su contenido
497,988,2022-05-11,Diaria,Interés en su contenido
68,784,2025-01-12,Mensual,Interés en su contenido
520,1088,2021-02-13,Mensual,Interés en su contenido
589,1089,2020-10-02,Ocasional,Interés en su contenido
698,503,2022-05-15,Diaria,Interés en su contenido
239,1186,2020-06-03,Diaria,Interés en su contenido
525,342,2023-10-19,Mensual,Interés en su contenido
717,637,2023-04-24,Semanal,Interés en su contenido
1085,14,2022-06-14,Mensual,Interés en su contenido
508,910,2024-05-09,Ocasional,Interés en su contenido
620,271,2023-07-12,Mensual,Interés en su contenido
683,62,2023-02-27,Ocasional,Interés en su contenido
1142,869,2020-12-19,Ocasional,Interés en su contenido
1115,813,2021-09-11,Diaria,Interés en su contenido
1391,370,2023-10-05,Diaria,Interés en su contenido
469,1479,2024-04-04,Semanal,Interés en su contenido
346,251,2022-06-24,Semanal,Interés en su contenido
154,985,2020-04-20,Diaria,Interés en su contenido
191,1273,2024-01-19,Mensual,Interés en su contenido
1148,822,2023-03-09,Ocasional,Interés en su contenido
428,1213,2022-01-27,Semanal,Interés en su contenido
1106,967,2023-02-12,Ocasional,Interés en su contenido
327,1064,2021-01-05,Ocasional,Interés en su contenido
416,1433,2021-11-09,Diaria,Interés en su contenido
516,323,2024-07-09,Mensual,Interés en su contenido
1163,742,2022-04-07,Ocasional,Interés en su contenido
356,1181,2022-05-15,Diaria,Interés en su contenido
971,1366,2023-04-07,Ocasional,Interés en su contenido
635,616,2023-09-01,Diaria,Interés en su contenido
875,18,2021-07-20,Semanal,Interés en su contenido
399,375,2024-12-17,Diaria,Interés en su contenido
965,10,2021-12-28,Diaria,Interés en su contenido
664,161,2022-01-12,Diaria,Interés en su contenido
367,1080,2022-09-21,Ocasional,Interés en su contenido
640,694,2022-12-02,Diaria,Interés en su contenido
308,44,2023-09-28,Semanal,Interés en su contenido
1395,327,2022-12-19,Diaria,Interés en su contenido
169,1482,2021-01-28,Ocasional,Interés en su contenido
740,610,2022-12-31,Mensual,Interés en su contenido
557,137,2024-09-04,Ocasional,Interés en su contenido
565,1086,2021-06-16,Ocasional,Interés en su contenido
1269,282,2021-06-21,Diaria,Interés en su contenido
114,552,2021-12-20,Ocasional,Interés en su contenido
851,270,2020-08-07,Ocasional,Interés en su contenido
655,1332,2022-09-13,Diaria,Interés en su contenido
201,729,2024-04-17,Semanal,Interés en su contenido
831,1395,2023-07-26,Ocasional,Interés en su contenido
518,565,2020-06-17,Semanal,Interés en su contenido
105,471,2023-01-24,Ocasional,Interés en su contenido
114,986,2024-12-24,Mensual,Interés en su contenido
599,1112,2023-10-14,Semanal,Interés en su contenido
414,28,2023-12-17,Mensual,Interés en su contenido
1040,1011,2023-08-17,Semanal,Interés en su contenido
488,1411,2023-04-02,Semanal,Interés en su contenido
815,1096,2023-11-01,Diaria,Interés en su contenido
873,101,2020-11-12,Diaria,Interés en su contenido
532,688,2021-07-31,Ocasional,Interés en su contenido
1218,315,2022-06-23,Semanal,Interés en su contenido
276,822,2024-12-15,Ocasional,Interés en su contenido
155,549,2024-10-25,Mensual,Interés en su contenido
1025,1442,2022-01-04,Diaria,Interés en su contenido
1272,1299,2022-02-10,Ocasional,Interés en su contenido
15,196,2022-09-10,Mensual,Interés en su contenido
91,1480,2022-05-08,Diaria,Interés en su contenido
1159,886,2020-12-25,Ocasional,Interés en su contenido
1248,990,2022-10-23,Semanal,Interés en su contenido
57,1265,2023-05-27,Semanal,Interés en su contenido
718,151,2024-04-14,Semanal,Interés en su contenido
95,245,2025-02-01,Semanal,Interés en su contenido
1126,1483,2023-06-04,Mensual,Interés en su contenido
259,488,2025-02-05,Semanal,Interés en su contenido
1444,306,2021-11-22,Ocasional,Interés en su contenido
8,551,2024-06-26,Semanal,Interés en su contenido
977,1200,2025-02-23,Mensual,Interés en su contenido
1036,331,2021-06-05,Diaria,Interés en su contenido
704,1097,2023-04-25,Mensual,Interés en su contenido
661,256,2021-07-22,Diaria,Interés en su contenido
880,433,2021-01-04,Ocasional,Interés en su contenido
171,579,2022-08-03,Semanal,Interés en su contenido
40,956,2022-01-21,Mensual,Interés en su contenido
942,620,2024-03-06,Diaria,Interés en su contenido
635,376,2021-12-19,Mensual,Interés en su contenido
1150,958,2023-01-13,Semanal,Interés en su contenido
1194,844,2021-07-05,Semanal,Interés en su contenido
790,267,2020-07-23,Mensual,Interés en su contenido
1232,164,2024-07-27,Semanal,Interés en su contenido
1420,144,2022-01-24,Semanal,Interés en su contenido
616,1338,2020-11-13,Ocasional,Interés en su contenido
1491,921,2020-11-01,Semanal,Interés en su contenido
1323,890,2023-06-24,Ocasional,Interés en su contenido
984,352,2024-07-13,Mensual,Interés en su contenido
609,392,2023-09-28,Mensual,Interés en su contenido
405,1290,2023-12-17,Mensual,Interés en su contenido
624,1276,2022-05-25,Ocasional,Interés en su contenido
1063,1015,2022-05-24,Semanal,Interés en su contenido
1237,771,2023-12-18,Mensual,Interés en su contenido
976,226,2024-08-11,Mensual,Interés en su contenido
832,1457,2023-11-14,Mensual,Interés en su contenido
457,1062,2024-08-16,Diaria,Interés en su contenido
321,1257,2023-12-26,Diaria,Interés en su contenido
464,554,2021-11-06,Diaria,Interés en su contenido
1313,608,2021-04-08,Semanal,Interés en su contenido
601,965,2020-03-07,Ocasional,Interés en su contenido
104,1284,2024-01-17,Diaria,Interés en su contenido
1477,103,2020-09-09,Mensual,Interés en su contenido
20,1232,2024-09-04,Diaria,Interés en su contenido
859,1432,2020-11-21,Mensual,Interés en su contenido
990,468,2020-12-23,Ocasional,Interés en su contenido
851,262,2023-08-03,Mensual,Interés en su contenido
344,831,2022-04-22,Ocasional,Interés en su contenido
1423,1422,2022-04-15,Semanal,Interés en su contenido
258,750,2021-02-16,Mensual,Interés en su contenido
1217,315,2024-10-26,Diaria,Interés en su contenido
453,845,2021-05-15,Semanal,Interés en su contenido
109,1220,2023-07-03,Diaria,Interés en su contenido
1471,550,2024-05-22,Diaria,Interés en su contenido
206,1391,2020-11-07,Mensual,Interés en su contenido
304,956,2024-06-10,Semanal,Interés en su contenido
223,1456,2024-02-15,Diaria,Interés en su contenido
943,378,2020-08-20,Semanal,Interés en su contenido
812,637,2021-02-13,Diaria,Interés en su contenido
530,1007,2023-01-26,Mensual,Interés en su contenido
863,1171,2022-02-04,Diaria,Interés en su contenido
24,1299,2025-01-05,Diaria,Interés en su contenido
1069,545,2024-11-18,Semanal,Interés en su contenido
1251,457,2024-02-01,Semanal,Interés en su contenido
676,1251,2022-06-08,Mensual,Interés en su contenido
919,628,2020-05-01,Semanal,Interés en su contenido
324,1179,2023-02-19,Semanal,Interés en su contenido
1326,662,2022-06-19,Ocasional,Interés en su contenido
1402,851,2020-10-22,Ocasional,Interés en su contenido
977,169,2025-01-24,Mensual,Interés en su contenido
511,1219,2020-09-13,Diaria,Interés en su contenido
346,341,2025-02-10,Ocasional,Interés en su contenido
335,617,2025-02-19,Ocasional,Interés en su contenido
1493,484,2025-02-10,Ocasional,Interés en su contenido
665,22,2022-09-12,Diaria,Interés en su contenido
1474,416,2024-09-11,Semanal,Interés en su contenido
1240,1153,2022-11-11,Diaria,Interés en su contenido
1177,78,2021-03-09,Diaria,Interés en su contenido
886,616,2021-03-11,Ocasional,Interés en su contenido
833,139,2024-03-30,Mensual,Interés en su contenido
617,299,2022-08-10,Ocasional,Interés en su contenido
1031,1002,2021-08-03,Semanal,Interés en su contenido
1446,666,2023-06-23,Mensual,Interés en su contenido
533,1349,2020-10-31,Diaria,Interés en su contenido
1464,582,2022-10-20,Semanal,Interés en su contenido
1314,510,2021-04-08,Diaria,Interés en su contenido
821,1269,2021-05-11,Ocasional,Interés en su contenido
1227,295,2023-12-06,Diaria,Interés en su contenido
887,908,2022-10-17,Mensual,Interés en su contenido
549,1170,2020-05-24,Semanal,Interés en su contenido
1274,403,2022-09-04,Mensual,Interés en su contenido
474,1401,2023-03-13,Ocasional,Interés en su contenido
1204,40,2020-11-06,Mensual,Interés en su contenido
655,435,2021-07-31,Semanal,Interés en su contenido
1411,711,2021-07-27,Semanal,Interés en su contenido
